,host_id,name,host_name,host_is_superhost,neighbourhood,neighbourhood_cleansed,beds,price,review_scores_rating
3818,173429646,Torquay Fairway Retreat - right on a golf course!,Sally - Airready,f,"Torquay, Victoria, Australia",Surf Coast,3.0,$264.00,94.0
3819,173429646,Yikla at Aireys Inlet,Sally - Airready,f,,Surf Coast,4.0,$229.00,89.0
3820,104022814,"COASTAL HAVEN - panoramic views, 200m from beach",Otway Retreats,f,,Colac Otway,4.0,$444.00,93.0
3821,62068858,Sunny's Beach House,Gareth & Meagan,t,"Marengo, Victoria, Australia",Colac Otway,6.0,$329.00,99.0
3822,292098354,Diggers Way Hideaway,Jenene,t,"Torquay, Victoria, Australia",Surf Coast,1.0,$236.00,98.0
3823,140206749,Central Geelong City Apartment,Lee,f,,Greater Geelong,3.0,$220.00,100.0
3824,318864913,Seahaven Ocean Views Only 10 Min Walk To Beach,Rachel,f,"Torquay, Victoria, Australia",Surf Coast,3.0,$451.00,80.0
3825,225791131,21 The Fairway Club,Nick,f,,Surf Coast,4.0,$407.00,93.0
3826,243539018,Lilly's Private Beach Escape,Lilly,t,"Torquay, Victoria, Australia",Surf Coast,1.0,$214.00,100.0
3827,51678707,Saltwater Ocean Front Luxury With Panoramic Views,Ocean Edge Holiday Rentals: Rebecca,t,"Jan Juc, Victoria, Australia",Surf Coast,4.0,$800.00,84.0
3828,318656568,Hill Top Views - decks from every bedroom,Margaret,f,"Anglesea, Victoria, Australia",Surf Coast,5.0,$400.00,100.0
3829,84586909,Cooinda - Country Coastal Views,Great Ocean Road Holidays,f,,Colac Otway,3.0,$390.00,91.0
3830,236904016,Sunken Spa ⭐ Quiet Cottage in Otway Range ⭐ FREE BOTTLE OF WINE ⭐️ Cottage 2,Shelley,f,"Barongarook West, Victoria, Australia",Colac Otway,1.0,$242.00,95.0
3831,343557108,Bayside Studio - meters from the beach!!!,Sam,f,"Apollo Bay, Victoria, Australia",Colac Otway,1.0,$175.00,96.0
3832,19075026,Coastal Bliss,Sara,f,"Kennett River, Victoria, Australia",Colac Otway,2.0,$280.00,95.0
3833,256352956,Retro*Fun*Wifi*Netflix*Stan*Pets*enclosed backyard,Jessica,f,,Moyne,7.0,$269.00,93.0
3834,84586909,Scenic Beach Escape,Great Ocean Road Holidays,f,,Colac Otway,7.0,$709.00,100.0
3835,225842460,Shorebreak - A quiet coastal retreat,Sher,f,"Torquay, Victoria, Australia",Surf Coast,1.0,$190.00,99.0
3836,286842345,Otways Great Ocean Road beach house,Paul,f,"Fairhaven, Victoria, Australia",Surf Coast,6.0,$656.00,94.0
3837,61494003,"Amazing views, sparkling clean and spacious.",Bronwyn,t,"Port Campbell, Victoria, Australia",Corangamite,1.0,$241.00,100.0
3838,221946653,Abalone Seaside family apartment WiFi & Disney+,Casey,t,"Warrnambool, Victoria, Australia",Warrnambool,4.0,$164.00,96.0
3839,4875041,The Stone Loft,Gary And Dot Mccosh,t,"Warrnambool, Victoria, Australia",Warrnambool,5.0,$226.00,97.0
3840,79760604,The Otway Sleepout,Hannah And Quinn,t,"Beech Forest, Victoria, Australia",Colac Otway,2.0,$121.00,100.0
3841,144717833,Cosy light filled studio GREAT LOCATION NEAR SHOPS,Kiera,f,"Ocean Grove, Victoria, Australia",Greater Geelong,3.0,$130.00,80.0
3842,29902659,Lakeside Beach House,BGHoliday,f,"Ocean Grove, Victoria, Australia",Greater Geelong,6.0,$259.00,
3843,140206749,Park View Deluxe,Lee,f,,Greater Geelong,3.0,$266.00,97.0
3844,44652286,Ocean Grove Beach House - space to relax,Kerrie,t,,Greater Geelong,4.0,$300.00,
3845,44652286,Ocean Grove Beach House -  room to move,Kerrie,t,"Ocean Grove, Victoria, Australia",Greater Geelong,2.0,$350.00,100.0
3846,129068180,Allestree Holiday Units Unit 7,Jenny,f,,Glenelg,3.0,$120.00,88.0
3847,23397167,Brightside Torquay,Eva & Joel,f,"Torquay, Victoria, Australia",Surf Coast,5.0,$210.00,95.0
3848,45962890,Coastal Paradise,Holly,f,Australia,Surf Coast,6.0,$699.00,100.0
3849,249783935,Idyllic Inverlochy,Patricia,f,"Anglesea, Victoria, Australia",Surf Coast,4.0,$263.00,95.0
3850,39175909,Tranquility on Milford - New 1 bedroom beach house,Raelene,t,"Apollo Bay, Victoria, Australia",Colac Otway,1.0,$152.00,100.0
3851,39175909,Tranquility on Milford - New 2 bedroom beach house,Raelene,t,"Apollo Bay, Victoria, Australia",Colac Otway,2.0,$200.00,100.0
3852,320328280,Otway Coastal Villas  Golden Wattle,Oliver,f,"Princetown, Victoria, Australia",Corangamite,4.0,$220.00,95.0
3853,320328280,Otway Coastal Villas Banksia,Oliver,f,"Princetown, Victoria, Australia",Corangamite,4.0,$220.00,94.0
3854,321329863,BEACH HAVEN - FREE WIFI | CENTRAL | MODERN,Trisha,t,"Apollo Bay, Victoria, Australia",Colac Otway,3.0,$200.00,98.0
3855,48641573,THE LODGE - Tennis/Open Fire,Robyn,f,"Anglesea, Victoria, Australia",Surf Coast,13.0,$464.00,100.0
3856,205165814,"Boona Dunes, Killarney. King suite, seaside views.",Carmel,t,"Killarney, Victoria, Australia",Moyne,1.0,$160.00,100.0
3857,104022814,"BAY YARD - large yard, wifi, family friendly.",Otway Retreats,f,,Colac Otway,4.0,$291.00,90.0
3858,40360803,City Centre Holiday House w/ Self-Contained Suites,Stephen,t,"Warrnambool, Victoria, Australia",Warrnambool,10.0,$674.00,100.0
3859,57946147,Yellow Door Villa,Jan,f,"Barwon Heads, Victoria, Australia",Greater Geelong,3.0,$162.00,99.0
3860,269624566,Double Room Farm Stay,Ruth,t,"Newfield, Victoria, Australia",Corangamite,3.0,$130.00,96.0
3861,82814452,Townhouse on Hitchcock Ave with FREE NBN wifi,Jason,f,"Barwon Heads, Victoria, Australia",Greater Geelong,3.0,$300.00,100.0
3862,322434233,APOLLO C-SCAPE,Michael,f,"Apollo Bay, Victoria, Australia",Colac Otway,3.0,$239.00,92.0
3863,143224900,Lake Pertobe River Room,Marcus,t,"Warrnambool, Victoria, Australia",Warrnambool,1.0,$85.00,96.0
3864,318656568,Hilltop Views  -with decks from all bed rooms,Margaret,f,,Surf Coast,5.0,$400.00,100.0
3865,322922895,Timor Street Apartment 2 bedroom,Sue,f,,Warrnambool,3.0,$357.00,
3866,53797297,"BlueGum Haven, Quiet Cottage St Leonards,Bellarine",Cathy,t,"Saint Leonards, Victoria, Australia",Greater Geelong,3.0,$176.00,95.0
3867,34094005,Relaxing beach house in the heart of Queenscliff,Jackie,f,,Queenscliffe,6.0,$206.00,93.0
3868,236904016,Indulge Yourself at the Beautiful Otway Winery  ⭐️ FREE BOTTLE OF WINE ⭐ Cottage 3,Shelley,f,"Barongarook West, Victoria, Australia",Colac Otway,1.0,$242.00,95.0
3869,323404687,"Space, Style And A Sense Of History",Patrick,f,"Portarlington, Victoria, Australia",Greater Geelong,6.0,$680.00,
3870,98096620,Charming Beach House,Kerleys Coastal Holidays,f,,Queenscliffe,6.0,$331.00,100.0
3871,323779570,Bamboo Bed and Breakfast,Russell And Mai,f,"Warrnambool, Victoria, Australia",Warrnambool,4.0,$140.00,93.0
3872,1359923,"Bright, quiet room in modern beach house",Sarah,t,"Torquay, Victoria, Australia",Surf Coast,1.0,$98.00,100.0
3873,113930917,Corporate 2 or Couples stay Ideal Mid to Long Stay,Matthew,f,"Geelong, Victoria, Australia",Greater Geelong,2.0,$139.00,95.0
3874,69753985,"CawoodHouse ApolloBay | walk to beach, shops cafes",Melissa,t,"Apollo Bay, Victoria, Australia",Colac Otway,5.0,$211.00,97.0
3875,271744807,Duck-in,Ian,f,"Killarney, Victoria, Australia",Moyne,2.0,$85.00,100.0
3876,68601670,Rose Retreat,Langleys Accommodation,t,,Moyne,9.0,$582.00,90.0
3877,324187000,Geelong Cottage,Mathew And Amanda,t,"Norlane, Victoria, Australia",Greater Geelong,3.0,$121.00,98.0
3878,297527497,Wheatsheaf Hotel - The Round Room,Jillian,f,,Corangamite,1.0,$80.00,93.0
3879,8545493,Shack in the trees,Catherine,t,"Anglesea, Victoria, Australia",Surf Coast,1.0,$194.00,100.0
3880,56623885,GEELONG@Smythe accommodation-casual & long term R3,Mary,t,,Greater Geelong,1.0,$50.00,90.0
3881,98362024,Excellent Four Bedroom Holiday House AI203,Great Ocean Retreats,f,,Surf Coast,6.0,$750.00,90.0
3882,321945256,Surfmist at Point Lonsdale (Dog Friendly),Kylie,f,"Point Lonsdale, Victoria, Australia",Greater Geelong,8.0,$277.00,100.0
3883,324470182,Beachside cabin with holiday park luxury,Mike,f,"Apollo Bay, Victoria, Australia",Colac Otway,,$350.00,80.0
3884,1148855,Point Lonsdale Beach Retreat 4BR,Bree,t,"Point Lonsdale, Victoria, Australia",Queenscliffe,7.0,$225.00,99.0
3885,15911102,Ocean Grove Resort (thats what my kids call it),David,t,"Ocean Grove, Victoria, Australia",Greater Geelong,1.0,$76.00,97.0
3886,5565716,"Twitchers Nest, 32 Beach Rd, St Leonards.",Helen,f,"Saint Leonards, Victoria, Australia",Greater Geelong,6.0,$362.00,100.0
3887,324758562,Luxury Holiday Home,Anna,f,,Greater Geelong,4.0,$900.00,90.0
3888,12558385,Walk to the Beach in old OceanGrove,Julie,f,"Ocean Grove, Victoria, Australia",Greater Geelong,4.0,$265.00,100.0
3889,301613146,LLEWELLYN Heritage Terrace House,Debbie,t,"Warrnambool, Victoria, Australia",Warrnambool,3.0,$260.00,97.0
3890,51678707,"Course To Coast Golf Frontage, 5min Walk to Beach",Ocean Edge Holiday Rentals: Rebecca,t,"Torquay, Victoria, Australia",Surf Coast,5.0,$500.00,95.0
3891,107986912,YUNGALA - a beautiful beach escape near the river,Georgie,f,"Barwon Heads, Victoria, Australia",Greater Geelong,12.0,$650.00,100.0
3892,98362024,THE POINT -  AS127,Great Ocean Retreats,f,,Surf Coast,6.0,$456.00,90.0
3893,77049668,"Beach, River, Golf, Shops -all within easy reach!",Annie,t,,Greater Geelong,5.0,$557.00,100.0
3894,149491738,Southern Tides,Hearns Accommodation,f,,Moyne,4.0,$236.00,
3895,149491738,Red Door @ Wishart,Hearns Accommodation,f,,Moyne,4.0,$482.00,
3896,48108979,Geelong Gem! Walking distance to City Centre!,Kirstie,t,"Geelong, Victoria, Australia",Greater Geelong,1.0,$104.00,98.0
3897,7209717,"The Seaside Chapel , Port Fairy",Allison,f,"Port Fairy, Victoria, Australia",Moyne,3.0,$358.00,92.0
3898,326348323,Bright spacious beachhouse close to front beach,Peter,f,"Point Lonsdale, Victoria, Australia",Queenscliffe,1.0,$181.00,98.0
3899,56623885,GEELONG@Smythe accommodation-casual & long term R4,Mary,t,,Greater Geelong,1.0,$50.00,100.0
3900,254435164,Commanding Ocean Views in Central Torquay,Jodie,f,"Torquay, Victoria, Australia",Surf Coast,3.0,$295.00,20.0
3901,122726542,Jan Juc Magnificent Beach House  Pool Retreat.,Maree,f,"Jan Juc, Victoria, Australia",Surf Coast,4.0,"$1,000.00",100.0
3902,324679359,3 bedroom beach house - 300 metres from the ocean,Carmela,f,,Greater Geelong,3.0,$135.00,82.0
3903,368665179,KISMET VILLA only steps away from the Beach,Lani,f,,Greater Geelong,4.0,$503.00,100.0
3904,326918715,Port Central Apartment 2,Heidi,t,,Corangamite,1.0,$319.00,100.0
3905,20546783,Aloha Hale (home away from home),Julie,f,"Saint Leonards, Victoria, Australia",Greater Geelong,3.0,$350.00,100.0
3906,147414556,Orton Breeze.There always a breeze off the ocean,Malcolm,f,"Ocean Grove, Victoria, Australia",Greater Geelong,4.0,$233.00,100.0
3907,327873449,Anglesea Central Waterfront - Resort accommodation,Julie,t,"Anglesea, Victoria, Australia",Surf Coast,3.0,$286.00,98.0
3908,306643294,Twelve Apostles Lodge - Guest Room One,Ben,f,"Johanna, Victoria, Australia",Colac Otway,1.0,$275.00,100.0
3909,98096620,Bella by the Beach,Kerleys Coastal Holidays,f,,Queenscliffe,4.0,$255.00,93.0
3910,306643294,Twelve Apostles Lodge - Guest Room Two,Ben,f,"Johanna, Victoria, Australia",Colac Otway,1.0,$275.00,100.0
3911,306643294,Twelve Apostles Lodge - Guest Room Four,Ben,f,"Johanna, Victoria, Australia",Colac Otway,1.0,$275.00,100.0
3912,306643294,Twelve Apostles Lodge - Guest Room Three,Ben,f,"Johanna, Victoria, Australia",Colac Otway,1.0,$275.00,100.0
3913,112174229,Ebony Quill Apartments Rm 1,Terry,f,,Surf Coast,2.0,$137.00,100.0
3914,40360803,Clean King Room w/ Ensuite. Near Uni & Train,Stephen,t,"Waurn Ponds, Victoria, Australia",Greater Geelong,1.0,$80.00,95.0
3915,205165814,"Boona Dunes, Killarney. 2 bedrooms, seaside views.",Carmel,t,"Killarney, Victoria, Australia",Moyne,2.0,$220.00,98.0
3916,96935141,Dela’s Retreat in Old Ocean Grove,Lesley,f,"Ocean Grove, Victoria, Australia",Greater Geelong,3.0,$275.00,100.0
3917,35951556,"Well located, comfortable, safe and clean",Bev,f,,Colac Otway,1.0,$116.00,99.0
3918,313047142,Outstanding 180° Ocean Views in Ocean Grove,Max,f,"Ocean Grove, Victoria, Australia",Greater Geelong,5.0,$337.00,100.0
3919,58554430,Montrose Beach House,Ben,t,"Apollo Bay, Victoria, Australia",Colac Otway,5.0,$329.00,95.0
3920,328843252,Great Ocean Hideaway - FREE WIFI - Sleeps 4A + 2C,Angela,t,"Apollo Bay, Victoria, Australia",Colac Otway,6.0,$204.00,100.0
3921,241941853,Spacious Beach Escape,Margaret,f,,Surf Coast,6.0,$550.00,100.0
3922,324166610,"Ensuite Bedroom, close to Avalon, Geelong CBD.",Ann-Maree,f,"Lovely Banks, Victoria, Australia",Greater Geelong,1.0,$80.00,100.0
3923,106563308,Beach Retreats Anglesea (4 people) Pt. Roadknight,Ella,t,,Surf Coast,2.0,$220.00,100.0
3924,329121890,"Marshall - Modern, Peaceful, Child & pet friendly",Kim,f,"Marshall, Victoria, Australia",Greater Geelong,3.0,$208.00,98.0
3925,327268237,Stones Throw,Donna,f,,Greater Geelong,7.0,$350.00,100.0
3926,57063425,Whitby Stables a Romantic Getaway for Couples,Phil & Lorraine,t,"Winchelsea, Victoria, Australia",Surf Coast,1.0,$160.00,98.0
3927,329424889,Private Twin Room with Shared Bathroom,Port Fairy,f,"Port Fairy, Victoria, Australia",Moyne,2.0,$110.00,
3928,329424889,Private Double Room with Shared Bathroom,Port Fairy,f,"Port Fairy, Victoria, Australia",Moyne,1.0,$110.00,93.0
3929,329424889,"Private Family Room (sleeps 4), Shared Bathroom",Port Fairy,f,"Port Fairy, Victoria, Australia",Moyne,3.0,$175.00,90.0
3930,98096620,Family Beach House,Kerleys Coastal Holidays,f,,Queenscliffe,7.0,$264.00,92.0
3931,329424889,"Private Family Room (sleeps 6), Ensuite Bathroom",Port Fairy,f,"Port Fairy, Victoria, Australia",Moyne,5.0,$211.00,88.0
3932,129562,"*New* Southpoint -Brand new home, oceanfront views",Sharee,t,"Wye River, Victoria, Australia",Colac Otway,2.0,$817.00,100.0
3933,330284721,Macka's Farm,Trudi,t,,Corangamite,8.0,$300.00,99.0
3934,126336461,Callaway Peterborough,Ebony,f,,Moyne,6.0,$300.00,100.0
3935,330313462,Bank on Percy,Shayne,t,"Portland, Victoria, Australia",Glenelg,1.0,$130.00,99.0
3936,104022814,"STELLAVISTA - 4 bedrooms, free wifi, views",Otway Retreats,f,,Colac Otway,7.0,$467.00,96.0
3937,330338159,G 1 apartment,Chris And Frances,t,,Greater Geelong,2.0,$220.00,100.0
3938,330338159,Brand New 2 bedroom apartment in the Geelong CBD,Chris And Frances,t,"Geelong, Victoria, Australia",Greater Geelong,2.0,$220.00,100.0
3939,242127115,Retreat in Nature at Koala Cottage,Tess,t,"Narrawong, Victoria, Australia",Glenelg,1.0,$105.00,100.0
3940,326918715,Port Central Apartment 3,Heidi,t,,Corangamite,1.0,$270.00,100.0
3941,326918715,Port Central No 4 Apartment - 170m from the beach!,Heidi,t,"Port Campbell, Victoria, Australia",Corangamite,1.0,$291.00,100.0
3942,141935219,Casa Torquay -- Coastal Hamptons Living,Emma,f,"Torquay, Victoria, Australia",Surf Coast,3.0,$700.00,93.0
3943,172760683,"Barwon Heads, Perfect Central Location yet private",Anna,f,"Barwon Heads, Victoria, Australia",Greater Geelong,5.0,$454.00,100.0
3944,107777215,Torquay - SpringHaven Beach House,Kirsten,f,"Torquay, Victoria, Australia",Surf Coast,3.0,$350.00,100.0
3945,308877071,Tranquility - a relaxed getaway for the family,Jason,f,"Lorne, Victoria, Australia",Surf Coast,6.0,$600.00,100.0
3946,170882190,Bayview on Elandi,Sarah,f,"Curlewis, Victoria, Australia",Greater Geelong,6.0,$500.00,100.0
3947,86617825,Up on the hill @ Portarlington,Katrina,f,"Portarlington, Victoria, Australia",Greater Geelong,5.0,$207.00,93.0
3948,98096620,Maffra Magic,Kerleys Coastal Holidays,f,,Greater Geelong,7.0,$474.00,97.0
3949,330298420,The Camperdown Mill - Executive Studio,Dennis,f,"Camperdown, Victoria, Australia",Corangamite,1.0,$149.00,100.0
3950,122786096,Nautical Views - Location Location Location,Lauren & Leigh,t,"Apollo Bay, Victoria, Australia",Colac Otway,3.0,$263.00,97.0
3951,100856485,City Centre Studio 5 - Warrnambool,Simone And Michael,t,"Warrnambool, Victoria, Australia",Warrnambool,0.0,$86.00,95.0
3952,24435582,Timeless Tides - Torquay home with outdoor spa,Lorraine,t,"Torquay, Victoria, Australia",Surf Coast,4.0,$243.00,99.0
3953,53342061,The Grove - entire guest suite in a great location,Mark & Jenn,f,"Grovedale, Victoria, Australia",Greater Geelong,1.0,$95.00,100.0
3954,332361216,Arlington Place,Louie,f,"Portarlington, Victoria, Australia",Greater Geelong,9.0,$421.00,100.0
3955,11793163,Modern house with open plan living,John,t,,Greater Geelong,3.0,$123.00,97.0
3956,22041937,🏖 Eco-friendly beach stay w/ fresh eggs and veges,Ben,f,"Port Fairy, Victoria, Australia",Moyne,3.0,$124.00,93.0
3957,200061332,Beachfront old house (Ocean view),Ni Luh,f,,Colac Otway,3.0,$178.00,84.0
3958,330284721,Macka's Farm Lodge 1,Trudi,t,,Corangamite,2.0,$180.00,93.0
3959,282969138,On The great ocean road,Shane,f,,Surf Coast,2.0,$70.00,90.0
3960,333295430,Spa Woodfire Studio Apartment,Chris,t,"Apollo Bay, Victoria, Australia",Colac Otway,1.0,$205.00,100.0
3961,333337779,Sky Pod 1 - Luxury Off-Grid Eco Accommodation,Maxwell,t,"Cape Otway, Victoria, Australia",Colac Otway,1.0,$432.00,100.0
3962,333337779,Sky Pod 2 - Luxury Off-Grid Eco Accomodation,Maxwell,t,"Cape Otway, Victoria, Australia",Colac Otway,1.0,$410.00,100.0
3963,98096620,Haven Amongst the Tea Trees,Kerleys Coastal Holidays,f,,Queenscliffe,8.0,$409.00,
3964,149491738,40 Campbell,Hearns Accommodation,f,,Moyne,3.0,$193.00,
3965,4020063,Garden apartment in the heart of Lorne.,Mardi,f,,Surf Coast,1.0,$300.00,100.0
3966,31174865,Peninsula Retreat,Rebekah,f,"Clifton Springs, Victoria, Australia",Greater Geelong,4.0,$120.00,91.0
3967,334251136,Spacious family home that accomodates 9 people.,Rosemary,f,"Torquay, Victoria, Australia",Surf Coast,5.0,$500.00,91.0
3968,53105784,***** The Great Otway Rainforest Family Retreat,Laurence,t,"Tanybryn, Victoria, Australia",Colac Otway,3.0,$455.00,95.0
3969,334611927,Coastal Retreat for family stays,Melisa,f,,Greater Geelong,6.0,$400.00,
3970,29776231,Magnificent Edgecliff ''Cottage',Andrew & Sally,f,"Port Campbell, Victoria, Australia",Corangamite,5.0,$250.00,100.0
3971,129945846,AMAROO by the beach,Queenscliff And Coastal,f,"Queenscliff, Victoria, Australia, Australia",Queenscliffe,4.0,$419.00,96.0
3972,129945846,BAILLIEU BREEZE,Queenscliff And Coastal,f,,Queenscliffe,5.0,$471.00,100.0
3973,129945846,CHEVIGNON,Queenscliff And Coastal,f,"Queenscliff, Victoria, Australia",Queenscliffe,4.0,$365.00,
3974,129945846,LYTTON at Lonnie,Queenscliff And Coastal,f,"Point Lonsdale, Victoria, Australia, Australia",Queenscliffe,5.0,$456.00,100.0
3975,129945846,SANDY BOTTOMS,Queenscliff And Coastal,f,"Point Lonsdale, Vic, Australia",Greater Geelong,4.0,$390.00,
3976,129945846,SEA PUP by the beach,Queenscliff And Coastal,f,"Queenscliff, Victoria, Australia, Australia",Queenscliffe,5.0,$463.00,100.0
3977,129945846,SWAN-SEA,Queenscliff And Coastal,f,,Queenscliffe,6.0,$587.00,
3978,129945846,TUSSOCK SANDS,Queenscliff And Coastal,f,"Point Lonsdale, Vic, Australia",Queenscliffe,4.0,$449.00,
3979,257049936,Danawa Retreat,Aaron,f,"Torquay, Victoria, Australia",Surf Coast,5.0,$500.00,
3980,333295430,Studio Apartment,Chris,t,"Apollo Bay, Victoria, Australia",Colac Otway,1.0,$196.00,97.0
3981,170559923,Tammy's Place Garden Views Portland Victoria,Tammy,t,"Portland, Victoria, Australia",Glenelg,2.0,$107.00,93.0
3982,11825744,Sue’s Place - Bedroom 2,Sue,t,,Greater Geelong,1.0,$79.00,100.0
3983,60662717,"WHITE PALM - Sunny, white & bright beach house",Gabbi,f,"Port Fairy, Victoria, Australia",Moyne,4.0,$500.00,98.0
3984,11825744,Sue's Place - Bedrooms 1 and 2 (Both rooms),Sue,t,"Lara, Victoria, Australia",Greater Geelong,2.0,$158.00,100.0
3985,18494898,Otways Forrest Holiday House,Carolyn,t,"Forrest, Victoria, Australia",Colac Otway,5.0,$203.00,90.0
3986,35370298,TORQUAY | Family Home 300m to beach. Pet Friendly,Shannon,f,"Torquay, Victoria, Australia",Surf Coast,5.0,$294.00,98.0
3987,257476925,Sun Ways,Diane,f,,Southern Grampians,0.0,$500.00,100.0
3988,104022814,"TWISTED WILLOW - spa, fireplace, couples retreat",Otway Retreats,f,,Colac Otway,1.0,$302.00,78.0
3989,68601670,Allure on Barclay,Langleys Accommodation,t,"Port Fairy, Australia",Moyne,4.0,$349.00,96.0
3990,104022814,PLUM TREE COTTAGE - spa cottage with woodfire,Otway Retreats,f,,Colac Otway,1.0,$255.00,80.0
3991,104022814,PLUM TREE STUDIO - couples lakeside spa retreat,Otway Retreats,f,,Colac Otway,1.0,$292.00,76.0
3992,128349091,"Family friendly house, 500m to beach & park",Melinda,f,"Torquay, Victoria, Australia",Surf Coast,4.0,$250.00,93.0
3993,336471403,GREAT OCEAN LOFT sunrise & sunset from the deck!,Frances,f,"Johanna, Victoria, Australia",Colac Otway,3.0,$355.00,100.0
3994,98362024,Beautifully Appointed Beachhouse AS128,Great Ocean Retreats,f,,Surf Coast,6.0,$714.00,
3995,32546784,"The HideAway, Torquay - Breakfast Provided.",Melissa,t,"Torquay, Victoria, Australia",Surf Coast,2.0,$169.00,99.0
3996,27543410,A peaceful retreat close to all Geelong offers,Jane,t,"South Geelong, Victoria, Australia",Greater Geelong,1.0,$104.00,99.0
